employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,salary_increase_percent
E03994,Sean Hernandez,4,IT,Bachelor,Senior,1569790,0,2022,3.33,4.2,3.56,1.0,23,2,0.39,0.95,20,1,1.0,0.77,0,0.88,3.34,0.59,0,0.65,0.8,1.22,3,False,True,0,0
E04424,Heather Daniels,10,Sales,Bachelor,Entry,583644,2,2023,3.43,3.04,3.26,0.93,24,1,0.24,0.93,33,2,0.81,0.59,0,1.0,4.63,0.56,1,0.49,0.66,1.16,3,False,True,0,0
E03169,Monica Smith,17,Sales,Bachelor,Senior,1339129,3,2025,3.72,4.4,2.26,1.0,37,1,0.19,0.97,2,3,0.93,0.58,0,0.92,3.95,0.65,3,0.55,0.93,1.11,1,False,True,0,0
E02553,Howard Thompson,24,HR,Bachelor,Senior,1280457,2,2024,3.13,4.01,2.64,1.0,53,1,0.4,0.96,3,2,1.0,1.0,0,0.87,4.87,0.94,1,1.0,0.93,1.16,1,False,False,0,0
E02564,Lee Richards,18,Legal,Bachelor,Mid,922971,2,2013,3.13,3.54,3.25,0.95,51,2,0.74,0.94,0,0,0.79,0.81,0,0.84,5.0,0.94,5,0.82,0.79,0.98,1,True,True,0,0
E01204,Tracey Phillips,13,HR,Bachelor,Senior,1523479,2,2023,3.79,2.66,3.93,0.86,42,3,0.41,0.9,45,3,0.71,0.43,0,0.99,4.41,0.6,0,0.46,0.92,1.19,3,False,False,0,0
E03532,Kristin Graham,6,Finance,Bachelor,Senior,1426289,1,2022,3.43,2.75,2.12,1.0,35,3,0.34,0.98,20,2,0.68,0.5,0,1.0,3.54,0.71,1,0.92,1.0,1.16,3,True,False,0,0
E01912,Dorothy Brown,22,Operations,Master,Senior,1495308,1,2024,3.35,2.8,3.97,0.99,39,6,0.5,0.92,24,0,0.89,0.88,0,1.0,4.63,0.77,3,0.6,0.95,1.08,1,False,False,0,0
E04498,Joshua Powell,6,Operations,Bachelor,Manager,2104103,2,2024,2.8,3.42,3.28,1.0,20,2,0.19,0.93,8,1,0.71,0.43,0,1.0,5.0,0.88,2,0.45,0.89,1.1,1,False,False,0,0
E02022,Micheal Perkins,23,IT,Master,Mid,955201,2,2002,3.44,3.38,2.8,1.0,45,4,0.34,0.97,11,0,0.84,0.91,0,0.87,4.17,0.65,3,0.69,0.87,1.28,2,False,True,0,0
E01961,Jennifer Vasquez,12,IT,PhD,Mid,978939,3,2013,3.95,3.29,3.32,1.0,36,2,0.4,0.9,0,3,0.78,0.64,0,0.84,4.5,0.84,2,0.67,0.85,1.12,1,False,False,0,0
E00828,Claudia Jordan,5,IT,Bachelor,Leadership,3260857,1,2021,3.66,2.41,3.14,1.0,37,2,0.57,0.88,21,3,0.76,0.64,0,0.95,3.95,0.95,2,0.81,0.65,1.3,1,False,False,0,0
E02925,Patrick Adkins,19,Finance,Bachelor,Manager,1932838,0,2007,3.25,3.4,2.87,1.0,46,2,0.5,0.92,5,2,0.5,1.0,0,0.92,4.62,0.54,1,0.7,0.66,1.19,3,False,False,0,0
E04254,Barry Hernandez,21,IT,Bachelor,Leadership,3190133,2,2016,3.69,3.3,3.27,1.0,46,6,0.09,0.96,6,2,0.46,0.93,0,0.81,5.0,0.69,3,0.87,0.79,1.13,0,False,True,0,0
E04148,Larry Lloyd,20,Legal,Master,Entry,583896,2,2015,3.61,3.77,3.52,0.98,33,4,0.45,0.92,22,2,0.8,1.0,0,0.81,5.0,0.75,4,0.28,0.8,1.07,1,False,False,0,0
E00661,William David DDS,16,IT,Master,Mid,827517,1,2017,3.83,3.46,3.71,1.0,49,2,0.52,0.98,20,1,0.92,0.39,0,0.86,3.49,1.0,1,0.67,0.58,1.21,3,False,True,0,0
E00778,Cody Davidson,23,IT,Bachelor,Manager,1700000,1,2002,3.21,4.2,2.87,1.0,48,4,0.47,0.99,0,1,0.69,0.78,0,0.83,5.0,0.58,1,0.38,0.84,1.11,3,False,False,0,0
E04139,Christopher Smith,5,Sales,Master,Mid,934776,0,2025,3.13,4.26,3.19,1.0,21,3,0.43,0.88,19,1,0.57,0.7,0,0.88,3.5,0.76,5,0.49,0.68,1.26,1,False,False,0,0
E01385,Jacqueline Dickerson,9,Sales,Diploma,Mid,931467,3,2022,3.47,3.86,2.63,1.0,41,2,0.61,0.93,14,2,0.99,0.79,0,0.88,4.22,0.42,1,0.62,0.59,1.2,1,False,False,0,0
E02633,Joseph Smith,23,Sales,Bachelor,Mid,1018556,2,2015,3.77,3.92,2.76,1.0,44,2,0.37,0.9,18,2,0.73,1.0,0,1.0,3.27,0.57,4,0.55,0.78,1.14,2,False,False,0,0
E00425,Felicia Aguilar,18,Legal,Master,Entry,553175,3,2008,3.83,3.06,2.86,1.0,40,3,0.17,0.95,10,1,0.69,0.79,0,0.82,4.38,1.0,4,0.56,0.56,1.26,3,False,True,0,0
E04632,Timothy Collins,21,IT,Diploma,Manager,2300000,2,2021,3.38,3.01,2.6,1.0,40,0,0.69,0.91,15,0,0.79,0.84,0,0.84,5.0,0.73,3,0.76,0.74,1.27,3,False,True,0,0
E00213,Melissa Martinez,14,HR,Bachelor,Mid,1034999,2,2019,3.41,4.38,3.18,1.0,47,0,0.23,0.96,28,0,0.94,0.61,0,0.88,3.87,0.95,5,0.89,0.87,1.13,2,False,True,0,0
E03065,Wendy Webb,22,IT,Master,Mid,902601,1,2006,4.77,4.89,3.0,1.0,41,0,0.45,0.92,55,0,0.94,1.0,1,0.96,5.0,0.51,3,0.87,1.0,1.3,1,True,True,0,0
E02402,David Peterson,11,Sales,Diploma,Mid,945693,3,2021,3.83,4.74,3.76,1.0,23,2,0.33,0.91,89,2,0.74,0.65,0,0.82,4.03,0.87,2,0.64,0.72,0.97,2,False,False,0,0
E00955,Kristy Hart,10,Finance,PhD,Entry,632260,0,2025,3.08,3.21,2.74,1.0,32,2,0.37,0.92,1,1,0.86,0.67,0,0.86,3.57,1.0,4,0.74,0.7,1.23,0,True,True,0,0
E03820,Kenneth Smith,6,IT,Master,Entry,676769,1,2023,2.99,3.48,2.46,0.92,22,1,0.53,0.93,5,2,0.78,0.67,0,0.98,5.0,0.69,5,0.8,1.0,1.23,3,False,False,0,0
E02357,Mark Richards,17,Sales,Bachelor,Entry,510000,1,2009,2.91,3.74,2.96,0.91,35,3,0.57,0.91,43,0,0.7,0.94,0,0.87,3.78,0.75,4,0.82,0.76,1.21,1,True,True,0,0
E02177,Abigail Booker,11,Finance,Master,Mid,765000,3,2017,3.37,2.74,3.11,1.0,40,1,0.7,0.93,26,0,0.64,0.57,0,0.81,5.0,0.76,2,0.73,0.75,1.29,2,False,False,0,0
E02667,Savannah Stokes,20,Sales,Master,Senior,1485324,2,2010,3.51,2.56,3.8,0.99,53,9,0.16,0.94,31,3,0.58,0.83,0,0.94,5.0,0.57,5,0.61,0.88,1.1,2,False,False,0,0
E03273,Michael Jones,16,Finance,Bachelor,Mid,880019,3,2009,3.51,3.74,3.28,0.87,37,5,0.64,0.93,22,3,0.7,0.68,0,1.0,4.23,0.71,3,0.48,0.59,1.15,0,False,True,0,0
E02462,James Morse,14,Sales,Diploma,Senior,1486118,3,2012,3.3,3.23,3.89,1.0,30,2,0.47,0.91,1,0,0.65,1.0,0,0.86,4.88,0.88,3,0.73,0.76,1.12,0,False,False,0,0
E01479,Lisa Morris,21,IT,Master,Senior,1325998,3,2024,3.04,3.06,3.09,1.0,54,2,0.38,0.86,38,3,0.82,1.0,0,0.94,4.73,0.77,1,0.5,0.68,1.22,3,False,False,0,0
E03187,Eric Jordan,10,Operations,Bachelor,Manager,1992309,1,2020,2.89,2.89,3.35,0.85,25,2,0.51,0.89,54,2,0.86,0.77,0,1.0,3.99,0.52,0,0.42,0.74,1.2,1,True,True,0,0
E00006,Connie Lawrence,8,Sales,Bachelor,Manager,1926892,0,2017,2.75,3.08,3.33,1.0,46,1,0.65,0.95,10,3,0.8,0.68,0,0.97,5.0,0.84,0,0.67,1.0,1.18,3,False,True,0,0
E00633,Robert Cummings,0,IT,Bachelor,Manager,1983603,0,2025,3.22,3.07,3.51,1.0,12,1,0.43,0.93,67,2,0.9,0.51,0,0.9,4.73,0.64,0,0.58,0.79,1.18,0,False,False,0,0
E03086,Richard Howard,23,Finance,Master,Manager,2050603,2,2019,3.71,3.81,4.04,0.83,47,1,0.38,0.92,67,3,0.81,0.8,0,0.92,4.98,0.77,4,0.68,0.9,1.03,3,False,True,0,0
E04210,Wayne Brown,12,HR,Bachelor,Leadership,3549799,0,2013,3.86,3.74,3.14,1.0,33,2,0.17,0.95,17,2,0.86,0.92,0,0.8,4.25,0.67,4,0.61,0.73,1.16,3,False,True,0,0
E04648,Christy Lee,25,HR,PhD,Manager,2300000,0,2009,3.32,1.98,3.13,0.97,47,3,0.4,0.9,40,2,0.77,1.0,0,1.0,5.0,0.81,0,0.64,0.95,1.0,1,True,True,0,0
E00914,Emily Nelson,6,Finance,Bachelor,Mid,827560,0,2023,3.26,3.73,4.22,0.93,34,3,0.73,0.93,5,2,0.99,0.62,0,0.85,5.0,1.0,2,0.62,0.8,1.08,1,False,True,0,0
E02075,Elizabeth Graham,21,IT,Diploma,Entry,631312,2,2020,3.07,3.59,2.47,1.0,45,2,0.44,0.97,9,0,0.89,0.89,0,0.75,4.89,0.8,0,0.54,0.89,1.11,3,True,False,0,0
E02275,Michael Spencer,12,Operations,Bachelor,Mid,1034999,3,2014,3.56,2.33,3.23,1.0,34,2,0.42,0.92,32,3,0.87,1.0,0,0.99,4.39,0.85,5,0.73,0.63,1.21,2,False,True,0,0
E04279,Robert Newton,25,Operations,Bachelor,Manager,1976251,2,2005,3.43,3.35,3.14,0.98,47,7,0.3,0.94,3,1,0.91,1.0,0,0.96,4.4,0.74,5,0.92,0.76,1.14,3,False,False,0,0
E04832,Kelsey Lewis,0,Operations,PhD,Entry,600825,0,2025,3.34,3.93,2.74,1.0,35,2,0.26,0.92,18,1,0.91,0.46,0,0.86,4.14,1.0,1,0.7,0.85,1.23,2,False,False,0,0
E02919,Michele Bennett,15,Finance,Bachelor,Entry,603954,0,2019,2.99,3.28,2.66,0.95,28,9,0.48,0.97,39,0,1.0,0.84,0,0.9,3.7,0.78,4,0.91,0.99,1.23,3,True,False,0,0
E03337,Lisa Martinez,10,Operations,Bachelor,Entry,658650,3,2015,3.97,3.19,4.12,1.0,39,1,0.75,0.99,43,0,0.65,0.8,0,0.75,3.77,0.75,4,0.6,0.5,1.24,2,False,False,0,0
E01525,Nicholas Long,1,Operations,PhD,Manager,2015286,0,2025,3.39,4.02,4.01,0.87,22,0,0.42,0.98,84,1,0.92,0.43,0,0.87,4.12,0.61,4,0.51,0.81,1.2,0,False,False,0,0
E04913,Megan Juarez,8,Finance,Master,Senior,1289957,2,2021,3.49,3.36,3.24,1.0,45,0,0.24,0.95,44,0,0.54,0.72,0,0.94,4.29,0.86,4,1.0,0.56,1.13,3,False,False,0,0
E02370,Mariah Jones,15,Operations,Bachelor,Mid,765000,0,2017,4.13,3.33,3.33,1.0,31,2,0.67,0.93,55,2,0.88,0.6,0,0.81,4.47,0.75,5,0.46,0.68,1.1,1,False,False,0,0
E02183,Christopher Hanna,2,Finance,Bachelor,Mid,1000928,0,2025,3.26,3.51,4.03,1.0,27,0,0.36,0.93,33,3,0.85,0.54,0,0.88,4.45,0.65,2,0.63,0.69,1.11,0,False,False,0,0
E03608,Pamela Davis,9,IT,Bachelor,Senior,1297955,2,2023,3.92,3.02,4.39,0.9,21,3,0.25,0.9,25,1,0.76,0.92,0,0.83,4.55,0.89,0,0.33,0.66,1.15,0,False,True,0,0
E04309,Michelle Harris,7,Legal,PhD,Senior,1451651,1,2020,3.36,2.75,3.33,1.0,23,1,0.33,1.0,25,1,0.71,0.37,0,0.74,4.94,0.85,5,0.77,0.79,1.09,2,True,False,0,0
E01083,Brenda Gonzalez,24,Finance,PhD,Mid,1034999,0,2003,2.89,3.48,4.19,1.0,55,3,0.16,0.9,34,1,0.69,1.0,0,0.9,4.33,0.77,0,0.88,0.82,1.17,1,False,False,0,0
E03085,Allen White,14,IT,Diploma,Entry,596945,0,2023,3.62,3.19,2.06,1.0,45,4,0.37,0.97,4,3,1.0,0.77,0,0.81,5.0,0.92,0,0.7,0.72,1.27,0,False,False,0,0
E03201,Shawn Kim,13,Finance,Diploma,Entry,578311,3,2025,3.17,4.26,2.91,0.99,46,2,0.63,0.95,10,1,0.92,0.78,0,0.88,4.43,0.83,1,0.78,0.68,1.14,2,False,False,0,0
E02513,Austin Ross,20,Finance,Bachelor,Manager,2096891,1,2020,2.91,3.33,2.91,0.9,36,3,0.23,0.9,6,0,0.83,0.89,0,0.98,3.77,0.81,3,0.86,0.9,1.17,1,True,False,0,0
E04584,Brian Cole,7,Legal,Diploma,Senior,1298621,2,2020,3.02,3.7,3.0,1.0,28,1,0.47,0.92,22,0,0.78,0.66,0,1.0,4.99,1.0,3,0.78,0.98,1.03,0,False,True,0,0
E04951,Brad Lee,21,IT,Bachelor,Manager,2037317,1,2019,3.85,3.49,3.34,1.0,44,3,0.13,0.92,26,0,0.57,1.0,0,1.0,3.2,0.69,4,0.74,0.98,1.13,3,False,True,0,0
E00080,Lisa Barnes,16,IT,PhD,Entry,576774,1,2025,3.21,3.48,3.53,0.92,42,1,0.5,0.94,40,2,0.84,0.85,0,0.75,5.0,0.73,5,0.97,0.93,1.3,3,False,False,0,0
E02052,Scott Bradley,11,HR,PhD,Entry,532338,3,2021,3.08,3.06,2.22,1.0,39,2,0.29,0.91,37,0,1.0,0.75,0,0.91,5.0,0.49,1,0.26,0.49,1.28,1,False,False,0,0
E00959,Thomas Harris,5,Finance,Bachelor,Senior,1357266,0,2025,2.87,3.0,3.71,0.97,45,1,0.39,0.96,23,2,0.79,0.36,0,0.8,4.48,0.66,0,0.75,0.62,1.15,0,True,False,0,0
E02724,Joshua Henderson,9,Legal,Master,Manager,2300000,2,2018,3.23,2.27,3.36,0.85,40,1,0.4,0.97,7,1,1.0,0.73,0,0.99,4.43,0.83,4,0.75,1.0,1.16,1,True,False,0,0
E04607,Lisa Salazar MD,2,Sales,PhD,Manager,1952947,0,2023,3.29,4.76,3.98,0.85,39,0,0.25,0.89,18,2,0.76,0.65,0,0.79,4.24,0.63,4,0.78,0.61,1.19,0,False,False,0,0
E03156,John Cook,11,Sales,Master,Entry,512700,3,2020,3.49,3.32,3.0,1.0,43,6,0.61,0.92,49,3,0.91,0.6,0,0.81,5.0,0.59,5,0.15,0.77,1.18,2,False,False,0,0
E01456,Stephen Boyer,19,Legal,Diploma,Mid,852031,0,2011,3.43,3.22,3.07,0.96,31,3,0.28,0.9,1,2,0.94,0.68,0,0.8,4.46,0.56,0,0.52,0.48,1.08,3,True,False,0,0
E01657,Emily Herrera,1,Operations,Master,Manager,2300000,0,2024,3.26,2.87,3.24,0.99,13,0,0.33,0.96,47,1,0.87,0.46,0,0.95,3.99,1.0,0,0.56,0.89,1.29,0,False,False,0,0
E00551,Kelly Lee,5,Finance,Bachelor,Mid,778012,1,2021,2.86,2.97,3.63,1.0,21,0,0.56,0.92,28,1,0.64,0.54,0,0.94,4.16,0.49,4,0.6,0.53,1.04,0,True,False,0,0
E04925,Jason Snow,2,Legal,PhD,Mid,1034999,0,2025,3.64,4.15,2.53,1.0,34,1,0.6,0.92,10,3,0.6,0.43,0,0.91,2.94,0.72,0,0.68,0.83,1.28,2,False,False,0,0
E01521,Matthew Guzman,7,Legal,Diploma,Senior,1331418,2,2019,3.23,2.92,4.04,0.97,9,2,0.42,0.98,1,0,0.86,0.67,0,0.88,4.64,0.76,0,0.49,0.65,1.2,1,False,False,0,0
E01458,Christopher Hill,21,Sales,Bachelor,Mid,1034999,2,2019,3.28,3.21,3.47,0.9,51,3,0.54,0.93,24,0,0.82,1.0,0,0.88,4.46,0.74,2,0.73,0.96,1.3,0,False,False,0,0
E00726,Rebecca Marquez,18,Finance,Master,Entry,600521,1,2021,2.71,2.59,4.12,1.0,59,4,0.75,0.94,52,1,0.8,0.88,0,0.96,5.0,0.8,1,0.8,0.82,1.18,0,False,False,0,0
E01031,Douglas Vasquez,25,Sales,Bachelor,Mid,906962,0,2005,2.8,3.59,1.65,1.0,59,4,0.4,1.0,23,2,0.77,1.0,0,1.0,3.46,0.78,0,0.46,1.0,1.2,1,True,False,0,0
E02980,Benjamin Price,9,IT,Master,Senior,1325100,1,2016,3.59,3.15,3.72,0.94,24,5,0.48,0.97,36,0,0.82,0.75,0,0.76,5.0,0.88,2,0.83,0.87,1.22,1,False,False,0,0
E01800,Martin Fitzpatrick,1,HR,Bachelor,Entry,510000,0,2024,3.58,4.29,1.95,1.0,29,1,0.2,0.95,58,2,0.79,0.73,0,1.0,3.45,0.61,0,0.8,1.0,1.16,1,False,False,0,0
E03149,Sherry Adams,5,Legal,Master,Mid,991025,1,2020,3.87,3.42,3.59,1.0,17,1,0.34,0.96,4,2,0.96,0.44,0,1.0,3.44,0.82,1,0.57,0.75,1.07,2,False,False,0,0
E03753,Christina Wilson,21,Finance,Bachelor,Mid,818146,0,2017,2.88,3.56,3.18,1.0,54,3,0.47,0.91,22,3,0.9,0.94,0,1.0,3.56,0.79,1,0.55,0.72,1.27,2,False,True,0,0
E04147,Michael Rush,17,HR,Bachelor,Senior,1325190,3,2010,3.64,3.88,4.13,0.77,37,0,0.27,0.94,11,3,0.87,0.78,0,0.87,3.79,0.18,2,0.27,0.74,1.3,2,False,True,0,0
E00481,Dawn Mullins,8,HR,Bachelor,Entry,608265,1,2025,2.94,3.11,3.87,1.0,19,1,0.25,0.95,16,2,0.68,0.63,0,0.81,5.0,0.61,1,0.85,0.96,1.23,2,False,False,0,0
E04962,Charles Powell,20,Sales,Diploma,Mid,1034999,2,2015,2.73,3.39,3.37,1.0,51,3,0.14,0.92,5,0,0.91,1.0,0,0.83,4.33,0.66,0,0.6,0.94,1.11,0,True,False,0,0
E00562,Kim Erickson,22,Legal,Diploma,Mid,765000,1,2008,3.52,3.65,3.32,1.0,46,2,0.19,0.9,8,0,0.79,1.0,0,0.91,4.45,1.0,5,0.8,0.78,1.07,1,False,False,0,0
E03858,Susan Baker,7,Sales,Master,Manager,1939024,1,2025,2.91,4.18,3.36,0.91,12,1,0.21,0.9,56,1,0.69,0.67,0,0.76,4.77,0.87,1,0.86,0.59,1.3,0,False,False,0,0
E01625,Amanda Nash,4,IT,Bachelor,Mid,972707,1,2025,3.63,3.41,3.61,0.87,30,1,0.29,0.92,68,0,0.74,0.56,0,1.0,4.21,0.41,1,0.84,0.66,1.13,2,False,False,0,0
E02048,Gregory Stanley,12,Sales,Master,Mid,943679,0,2016,2.99,2.68,3.8,1.0,35,1,0.19,0.91,1,0,0.91,0.68,0,0.84,5.0,0.73,3,0.69,0.81,1.26,2,False,False,0,0
E03894,Jeffrey Joyce,5,Sales,Bachelor,Mid,765000,0,2021,2.82,3.68,2.24,0.85,27,1,0.41,0.88,9,2,0.63,0.79,0,0.99,5.0,0.52,0,0.81,1.0,1.3,0,False,True,0,0
E02287,Raymond Barber,6,Operations,Bachelor,Manager,2237794,2,2020,3.18,2.42,3.51,1.0,15,3,0.41,0.95,39,1,0.8,0.72,0,1.0,5.0,0.97,4,0.78,0.75,1.13,2,False,True,0,0
E03992,Jeffrey Benton Jr.,3,IT,Bachelor,Leadership,4024999,0,2025,3.5,3.66,2.6,1.0,31,2,0.12,0.92,20,2,0.79,0.52,0,0.83,4.67,0.48,1,0.79,0.75,1.19,1,False,False,0,0
E00609,Rachel Bradley,23,IT,Master,Entry,563753,1,2022,3.1,2.62,3.94,1.0,27,3,0.49,0.9,15,2,0.83,0.84,0,0.76,4.48,0.48,5,0.52,0.9,1.14,0,True,False,0,0
E04924,Brittney Bowman,8,IT,Bachelor,Entry,539228,1,2018,2.78,2.29,3.9,0.89,46,0,0.54,0.96,44,2,0.8,0.83,0,1.0,4.33,0.86,4,0.79,1.0,1.15,1,True,False,0,0
E00434,Chad Jones,24,IT,PhD,Entry,619129,1,2003,3.53,3.12,3.1,1.0,50,2,0.23,0.96,20,2,0.97,1.0,0,0.92,4.23,0.58,2,0.62,0.74,1.19,3,False,False,0,0
E02386,Crystal Mills,15,Legal,PhD,Entry,527300,2,2016,4.15,4.53,3.33,1.0,34,1,0.58,0.98,41,3,0.8,0.81,0,0.81,3.57,0.74,4,0.26,0.81,1.04,2,False,False,0,0
E04410,Joseph Murphy,18,Sales,Master,Entry,651359,2,2019,3.01,3.86,4.02,0.89,45,5,0.55,0.91,15,2,0.85,0.63,0,0.87,4.9,0.95,5,1.0,0.86,1.15,1,False,False,0,0
E02411,Brendan Walton,17,Sales,Bachelor,Mid,873528,1,2016,3.47,2.38,3.36,0.9,37,4,0.3,0.94,22,0,0.8,0.71,0,0.97,5.0,0.73,2,0.8,0.54,1.22,3,False,False,0,0
E00154,Devon Flores,18,IT,Master,Entry,510000,0,2022,2.66,3.3,2.93,1.0,54,2,0.52,0.96,119,0,1.0,0.81,0,0.79,3.78,0.79,3,0.76,0.58,1.3,2,True,False,0,0
E04212,Dylan Young,15,IT,Bachelor,Entry,510000,2,2021,3.46,3.6,1.91,1.0,34,0,0.64,0.96,12,0,0.97,0.95,0,0.96,4.89,0.77,5,0.67,0.73,1.11,1,False,False,0,0
E01476,Patty Allen,16,HR,PhD,Entry,590633,2,2009,2.82,3.15,1.83,1.0,38,3,0.56,0.92,13,3,0.56,0.87,0,1.0,4.44,0.68,2,1.0,0.64,1.09,2,True,True,0,0
E02133,Travis Wilson,0,Finance,PhD,Entry,595607,0,2025,3.31,2.61,3.28,1.0,17,1,0.55,0.9,7,2,0.62,0.46,0,0.97,4.76,0.96,2,0.61,0.76,1.16,2,False,True,0,0
E03691,Brenda Harvey,12,Operations,Master,Mid,765000,3,2018,3.47,2.43,3.27,1.0,52,1,0.21,0.88,26,0,0.7,0.78,0,0.86,5.0,0.75,1,0.64,0.65,1.23,1,False,False,0,0
E01353,Jason Rodriguez,12,Legal,Bachelor,Entry,610523,2,2025,3.4,3.19,3.87,1.0,39,1,0.35,0.94,23,1,0.93,0.78,0,0.87,3.93,0.9,2,0.67,0.83,1.22,0,False,True,0,0
E00038,Cassandra Gaines,14,Sales,Master,Senior,1359191,2,2020,2.57,3.21,3.18,0.93,39,2,0.39,0.96,14,3,0.74,0.97,0,1.0,4.87,0.68,0,0.63,0.48,1.25,3,False,False,0,0
E02054,Victoria Gray,6,Operations,Master,Entry,686785,1,2023,3.02,4.4,3.45,0.88,23,1,0.63,0.94,46,2,0.97,0.43,0,0.94,4.3,0.83,4,0.42,0.71,1.15,0,False,False,0,0
E01477,Mary Ryan,24,Legal,Master,Entry,510000,2,2002,3.3,4.05,3.46,1.0,49,4,0.28,0.94,43,0,0.72,1.0,0,0.89,5.0,0.76,3,0.62,0.85,0.97,2,False,False,0,0
E03225,Melanie Villarreal,2,Finance,Bachelor,Mid,924309,0,2025,2.6,1.81,3.04,1.0,20,2,0.32,0.95,2,3,0.83,0.64,0,0.94,4.72,0.65,5,0.79,0.79,1.23,2,True,False,0,0
E01723,Joshua Brown,21,Finance,Bachelor,Manager,1881448,2,2017,3.12,2.71,3.19,0.89,51,4,0.61,0.92,28,3,0.9,1.0,0,1.0,4.69,0.9,1,0.28,0.79,1.28,3,False,False,0,0
E01157,Christine Powers,9,Sales,Master,Mid,1034999,1,2024,3.45,3.83,2.83,1.0,16,5,0.33,0.94,12,0,0.6,0.57,0,0.92,4.5,0.69,5,0.79,0.59,1.08,3,False,True,0,0
E04396,Victoria Knight,6,IT,Master,Mid,808238,1,2025,3.52,4.15,2.33,0.93,27,0,0.34,0.94,12,1,0.95,0.52,0,1.0,4.48,0.72,2,0.69,0.84,1.06,2,False,False,0,0
E04984,Jessica Mitchell,5,IT,Bachelor,Entry,536574,1,2021,3.49,2.96,3.59,0.95,39,1,0.47,0.94,11,1,0.82,0.7,0,0.87,5.0,0.83,0,0.5,0.81,1.15,2,False,True,0,0
E01346,Aaron Moore,3,IT,Bachelor,Entry,510000,0,2024,3.3,3.83,2.98,1.0,37,2,0.49,0.89,6,3,0.68,0.53,0,0.95,4.19,0.66,2,0.95,0.61,1.11,0,False,False,0,0
E01714,Ann Montoya,23,IT,PhD,Senior,1601053,1,2021,4.13,2.9,3.75,1.0,59,5,0.61,0.98,16,3,0.65,0.81,0,1.0,2.9,0.85,4,0.71,0.86,1.15,2,False,False,0,0
E00343,Anthony Harmon,4,Sales,Master,Mid,953918,0,2024,3.12,3.32,3.73,1.0,33,1,0.59,0.93,29,2,0.77,0.58,0,0.93,3.84,0.67,4,0.66,1.0,1.22,0,False,False,0,0
E02477,Melinda Hill,22,Operations,Bachelor,Mid,784389,1,2004,2.71,3.11,3.37,0.98,44,4,0.35,1.0,4,3,0.89,0.97,0,0.89,4.3,0.66,4,0.58,0.8,1.11,1,True,False,0,0
E04657,Ryan Wheeler,12,Finance,Bachelor,Mid,855867,3,2015,3.67,3.77,4.26,1.0,30,3,0.57,0.92,10,0,0.94,0.92,0,1.0,3.1,0.66,1,0.49,0.86,1.03,2,False,False,0,0
E04751,Willie Flynn PhD,9,IT,Bachelor,Manager,1887166,3,2019,3.99,3.47,2.55,1.0,46,0,0.28,0.91,10,0,0.91,0.57,0,0.89,4.18,0.66,4,0.43,0.74,1.13,1,False,False,0,0
E02161,Rebecca Brown,21,Sales,Bachelor,Mid,847216,1,2004,3.07,3.74,3.05,0.95,40,1,0.39,0.93,15,2,1.0,0.99,0,0.97,4.07,0.85,1,0.69,0.98,1.21,0,False,True,0,0
E04108,James Cox,15,Legal,Bachelor,Manager,2300000,2,2021,3.44,3.48,3.82,1.0,26,2,0.43,0.92,1,2,0.72,0.86,0,0.95,4.12,0.8,5,0.65,0.61,1.06,0,False,False,0,0
E03165,John Diaz,11,Operations,Bachelor,Mid,1021507,1,2016,3.41,3.09,2.59,1.0,20,3,0.35,0.92,24,3,0.65,0.81,0,0.95,4.37,0.77,0,0.89,0.85,1.21,1,False,True,0,0
E03740,Dale Beck,24,Finance,Bachelor,Mid,883925,1,2003,3.0,2.74,3.43,1.0,36,4,0.51,0.97,8,3,0.78,1.0,0,0.97,4.24,0.89,1,0.39,0.83,1.26,2,False,False,0,0
E02929,Paul Gordon,3,Operations,Bachelor,Senior,1363470,0,2023,4.19,4.58,3.68,1.0,22,2,0.4,0.94,25,2,0.88,0.63,0,0.7,4.18,0.5,2,0.62,1.0,1.0,3,False,False,0,0
E04042,Brian Hoffman,15,Operations,Master,Senior,1190000,1,2012,3.43,2.99,2.34,1.0,33,4,0.27,0.98,30,2,0.84,1.0,0,0.93,4.14,0.64,0,0.8,0.83,1.3,3,False,True,0,0
E02438,Alvin Wilson,19,Sales,PhD,Manager,2155951,2,2013,3.43,3.64,3.03,0.9,38,2,0.32,0.91,12,3,0.79,1.0,0,1.0,4.23,0.84,1,0.65,0.93,1.15,1,False,False,0,0
E00201,Melissa Brewer,2,HR,Bachelor,Entry,572534,0,2025,3.24,3.89,3.73,1.0,30,1,0.3,0.95,3,0,0.79,0.7,0,0.88,3.7,0.37,0,0.68,0.79,1.18,3,False,False,0,0
E01576,Monica Cannon,12,Operations,Diploma,Entry,643007,1,2019,3.65,4.0,2.63,1.0,16,2,0.52,0.98,43,0,1.0,0.61,0,0.8,3.84,0.86,5,0.64,0.98,1.25,3,False,False,0,0
